JunctionID,JuncType,Name,Lon,Lat,Level,ParentID,Status,Capacity,Notes,Enabled,AncillaryR
SP-0024,Optical_Splitter,Splitter_FDH-002_10,69.15435264,34.53220751,5,FDH-002,Active,16,1:16,1,0
SP-0025,Optical_Splitter,Splitter_FDH-002_11,69.15514576,34.5314742,5,FDH-002,Active,16,1:16,1,0
SP-0026,Optical_Splitter,Splitter_FDH-002_12,69.15639188,34.53112323,5,FDH-002,Active,16,1:16,1,0
SP-0027,Optical_Splitter,Splitter_FDH-002_13,69.15709599,34.53220751,5,FDH-002,Active,16,1:16,1,0
SP-0028,Optical_Splitter,Splitter_FDH-002_14,69.15806683,34.53274024,5,FDH-002,Active,16,1:16,1,0
SP-0029,Optical_Splitter,Splitter_FDH-003_1,69.14836201,34.52966849,5,FDH-003,Active,16,1:16,1,0
SP-0030,Optical_Splitter,Splitter_FDH-003_2,69.14850453,34.53068378,5,FDH-003,Active,16,1:16,1,0
SP-0031,Optical_Splitter,Splitter_FDH-003_3,69.14803248,34.53177944,5,FDH-003,Active,16,1:16,1,0
SP-0032,Optical_Splitter,Splitter_FDH-003_4,69.14665155,34.53159885,5,FDH-003,Active,16,1:16,1,0
SP-0033,Optical_Splitter,Splitter_FDH-003_5,69.14558345,34.53194982,5,FDH-003,Active,16,1:16,1,0
SP-0034,Optical_Splitter,Splitter_FDH-003_6,69.14429154,34.53177944,5,FDH-003,Active,16,1:16,1,0
SP-0035,Optical_Splitter,Splitter_FDH-003_7,69.14417988,34.53052758,5,FDH-003,Active,16,1:16,1,0
SP-0036,Optical_Splitter,Splitter_FDH-003_8,69.14356201,34.52966849,5,FDH-003,Active,16,1:16,1,0
SP-0037,Optical_Splitter,Splitter_FDH-003_9,69.1434591,34.52849701,5,FDH-003,Active,16,1:16,1,0
SP-0038,Optical_Splitter,Splitter_FDH-003_10,69.14479033,34.52812047,5,FDH-003,Active,16,1:16,1,0
SP-0039,Optical_Splitter,Splitter_FDH-003_11,69.14558345,34.52738716,5,FDH-003,Active,16,1:16,1,0
SP-0040,Optical_Splitter,Splitter_FDH-003_12,69.14682957,34.52703619,5,FDH-003,Active,16,1:16,1,0
SP-0041,Optical_Splitter,Splitter_FDH-003_13,69.14753369,34.52812047,5,FDH-003,Active,16,1:16,1,0
SP-0042,Optical_Splitter,Splitter_FDH-003_14,69.14850453,34.5286532,5,FDH-003,Active,16,1:16,1,0
SP-0043,Optical_Splitter,Splitter_FDH-004_1,69.14674397,34.52067538,5,FDH-004,Active,16,1:16,1,0
SP-0044,Optical_Splitter,Splitter_FDH-004_2,69.14688649,34.52169067,5,FDH-004,Active,16,1:16,1,0
SP-0045,Optical_Splitter,Splitter_FDH-004_3,69.14641444,34.52278632,5,FDH-004,Active,16,1:16,1,0
SP-0046,Optical_Splitter,Splitter_FDH-004_4,69.14503352,34.52260573,5,FDH-004,Active,16,1:16,1,0
SP-0047,Optical_Splitter,Splitter_FDH-004_5,69.14396542,34.52295671,5,FDH-004,Active,16,1:16,1,0
SP-0048,Optical_Splitter,Splitter_FDH-004_6,69.1426735,34.52278632,5,FDH-004,Active,16,1:16,1,0
SP-0049,Optical_Splitter,Splitter_FDH-004_7,69.14256184,34.52153447,5,FDH-004,Active,16,1:16,1,0
SP-0050,Optical_Splitter,Splitter_FDH-004_8,69.14194397,34.52067538,5,FDH-004,Active,16,1:16,1,0
SP-0051,Optical_Splitter,Splitter_FDH-004_9,69.14184107,34.51950389,5,FDH-004,Active,16,1:16,1,0
SP-0052,Optical_Splitter,Splitter_FDH-004_10,69.1431723,34.51912735,5,FDH-004,Active,16,1:16,1,0
SP-0053,Optical_Splitter,Splitter_FDH-004_11,69.14396542,34.51839405,5,FDH-004,Active,16,1:16,1,0
SP-0054,Optical_Splitter,Splitter_FDH-004_12,69.14521154,34.51804307,5,FDH-004,Active,16,1:16,1,0
SP-0055,Optical_Splitter,Splitter_FDH-004_13,69.14591565,34.51912735,5,FDH-004,Active,16,1:16,1,0
SP-0056,Optical_Splitter,Splitter_FDH-004_14,69.14688649,34.51966009,5,FDH-004,Active,16,1:16,1,0
SP-0057,Optical_Splitter,Splitter_FDH-005_1,69.15730628,34.51920437,5,FDH-005,Active,16,1:16,1,0
SP-0058,Optical_Splitter,Splitter_FDH-005_2,69.1574488,34.52021966,5,FDH-005,Active,16,1:16,1,0
SP-0059,Optical_Splitter,Splitter_FDH-005_3,69.15697675,34.52131531,5,FDH-005,Active,16,1:16,1,0
SP-0060,Optical_Splitter,Splitter_FDH-005_4,69.15559583,34.52113473,5,FDH-005,Active,16,1:16,1,0
SP-0061,Optical_Splitter,Splitter_FDH-005_5,69.15452773,34.5214857,5,FDH-005,Active,16,1:16,1,0
SP-0062,Optical_Splitter,Splitter_FDH-005_6,69.15323581,34.52131531,5,FDH-005,Active,16,1:16,1,0
SP-0063,Optical_Splitter,Splitter_FDH-005_7,69.15312415,34.52006346,5,FDH-005,Active,16,1:16,1,0
SP-0064,Optical_Splitter,Splitter_FDH-005_8,69.15250628,34.51920437,5,FDH-005,Active,16,1:16,1,0
SP-0065,Optical_Splitter,Splitter_FDH-005_9,69.15240337,34.51803288,5,FDH-005,Active,16,1:16,1,0
SP-0066,Optical_Splitter,Splitter_FDH-005_10,69.1537346,34.51765634,5,FDH-005,Active,16,1:16,1,0
SP-0067,Optical_Splitter,Splitter_FDH-005_11,69.15452773,34.51692304,5,FDH-005,Active,16,1:16,1,0
SP-0068,Optical_Splitter,Splitter_FDH-005_12,69.15577384,34.51657206,5,FDH-005,Active,16,1:16,1,0
SP-0069,Optical_Splitter,Splitter_FDH-005_13,69.15647796,34.51765634,5,FDH-005,Active,16,1:16,1,0
SP-0070,Optical_Splitter,Splitter_FDH-005_14,69.1574488,34.51818908,5,FDH-005,Active,16,1:16,1,0
SP-0071,Optical_Splitter,Splitter_FDH-006_1,69.17664815,34.51982665,5,FDH-006,Active,16,1:16,1,0
SP-0072,Optical_Splitter,Splitter_FDH-006_2,69.17679067,34.52084194,5,FDH-006,Active,16,1:16,1,0
SP-0073,Optical_Splitter,Splitter_FDH-006_3,69.17631862,34.5219376,5,FDH-006,Active,16,1:16,1,0
SP-0074,Optical_Splitter,Splitter_FDH-006_4,69.17493769,34.52175701,5,FDH-006,Active,16,1:16,1,0
SP-0075,Optical_Splitter,Splitter_FDH-006_5,69.17386959,34.52210798,5,FDH-006,Active,16,1:16,1,0
SP-0076,Optical_Splitter,Splitter_FDH-006_6,69.17257768,34.5219376,5,FDH-006,Active,16,1:16,1,0
SP-0077,Optical_Splitter,Splitter_FDH-006_7,69.17246601,34.52068574,5,FDH-006,Active,16,1:16,1,0
SP-0078,Optical_Splitter,Splitter_FDH-006_8,69.17184815,34.51982665,5,FDH-006,Active,16,1:16,1,0
SP-0079,Optical_Splitter,Splitter_FDH-006_9,69.17174524,34.51865516,5,FDH-006,Active,16,1:16,1,0
SP-0080,Optical_Splitter,Splitter_FDH-006_10,69.17307647,34.51827862,5,FDH-006,Active,16,1:16,1,0
SP-0081,Optical_Splitter,Splitter_FDH-006_11,69.17386959,34.51754532,5,FDH-006,Active,16,1:16,1,0
SP-0082,Optical_Splitter,Splitter_FDH-006_12,69.17511571,34.51719434,5,FDH-006,Active,16,1:16,1,0
SP-0083,Optical_Splitter,Splitter_FDH-006_13,69.17581982,34.51827862,5,FDH-006,Active,16,1:16,1,0
SP-0084,Optical_Splitter,Splitter_FDH-006_14,69.17679067,34.51881136,5,FDH-006,Active,16,1:16,1,0
SP-0085,Optical_Splitter,Splitter_FDH-007_1,69.17173832,34.52791063,5,FDH-007,Active,16,1:16,1,0
SP-0086,Optical_Splitter,Splitter_FDH-007_2,69.17188084,34.52892592,5,FDH-007,Active,16,1:16,1,0
SP-0087,Optical_Splitter,Splitter_FDH-007_3,69.17140879,34.53002158,5,FDH-007,Active,16,1:16,1,0
SP-0088,Optical_Splitter,Splitter_FDH-007_4,69.17002786,34.52984099,5,FDH-007,Active,16,1:16,1,0
SP-0089,Optical_Splitter,Splitter_FDH-007_5,69.16895976,34.53019196,5,FDH-007,Active,16,1:16,1,0
SP-0090,Optical_Splitter,Splitter_FDH-007_6,69.16766785,34.53002158,5,FDH-007,Active,16,1:16,1,0
SP-0091,Optical_Splitter,Splitter_FDH-007_7,69.16755618,34.52876972,5,FDH-007,Active,16,1:16,1,0
SP-0092,Optical_Splitter,Splitter_FDH-007_8,69.16693832,34.52791063,5,FDH-007,Active,16,1:16,1,0
SP-0093,Optical_Splitter,Splitter_FDH-007_9,69.16683541,34.52673914,5,FDH-007,Active,16,1:16,1,0
SP-0094,Optical_Splitter,Splitter_FDH-007_10,69.16816664,34.5263626,5,FDH-007,Active,16,1:16,1,0
SP-0095,Optical_Splitter,Splitter_FDH-007_11,69.16895976,34.5256293,5,FDH-007,Active,16,1:16,1,0
SP-0096,Optical_Splitter,Splitter_FDH-007_12,69.17020588,34.52527833,5,FDH-007,Active,16,1:16,1,0
SP-0097,Optical_Splitter,Splitter_FDH-007_13,69.17090999,34.5263626,5,FDH-007,Active,16,1:16,1,0
SP-0098,Optical_Splitter,Splitter_FDH-007_14,69.17188084,34.52689534,5,FDH-007,Active,16,1:16,1,0
SP-0099,Optical_Splitter,Splitter_FDH-008_1,69.16217601,34.52382359,5,FDH-008,Active,16,1:16,1,0
SP-0100,Optical_Splitter,Splitter_FDH-008_2,69.16231853,34.52483888,5,FDH-008,Active,16,1:16,1,0
SP-0101,Optical_Splitter,Splitter_FDH-008_3,69.16184648,34.52593454,5,FDH-008,Active,16,1:16,1,0
SP-0102,Optical_Splitter,Splitter_FDH-008_4,69.16046556,34.52575395,5,FDH-008,Active,16,1:16,1,0
SP-0103,Optical_Splitter,Splitter_FDH-008_5,69.15939746,34.52610492,5,FDH-008,Active,16,1:16,1,0
SP-0104,Optical_Splitter,Splitter_FDH-008_6,69.15810554,34.52593454,5,FDH-008,Active,16,1:16,1,0
SP-0105,Optical_Splitter,Splitter_FDH-008_7,69.15799388,34.52468268,5,FDH-008,Active,16,1:16,1,0
SP-0106,Optical_Splitter,Splitter_FDH-008_8,69.15737601,34.52382359,5,FDH-008,Active,16,1:16,1,0
SP-0107,Optical_Splitter,Splitter_FDH-008_9,69.1572731,34.5226521,5,FDH-008,Active,16,1:16,1,0
SP-0108,Optical_Splitter,Splitter_FDH-008_10,69.15860433,34.52227556,5,FDH-008,Active,16,1:16,1,0
SP-0109,Optical_Splitter,Splitter_FDH-008_11,69.15939746,34.52154226,5,FDH-008,Active,16,1:16,1,0
SP-0110,Optical_Splitter,Splitter_FDH-008_12,69.16064357,34.52119128,5,FDH-008,Active,16,1:16,1,0
SP-0111,Optical_Splitter,Splitter_FDH-008_13,69.16134769,34.52227556,5,FDH-008,Active,16,1:16,1,0
SP-0112,Optical_Splitter,Splitter_FDH-008_14,69.16231853,34.5228083,5,FDH-008,Active,16,1:16,1,0
SP-0113,Optical_Splitter,Splitter_FDH-009_1,69.16055798,34.51483048,5,FDH-009,Active,16,1:16,1,0
SP-0114,Optical_Splitter,Splitter_FDH-009_2,69.1607005,34.51584576,5,FDH-009,Active,16,1:16,1,0
SP-0115,Optical_Splitter,Splitter_FDH-009_3,69.16022845,34.51694142,5,FDH-009,Active,16,1:16,1,0
SP-0116,Optical_Splitter,Splitter_FDH-009_4,69.15884752,34.51676083,5,FDH-009,Active,16,1:16,1,0
SP-0117,Optical_Splitter,Splitter_FDH-009_5,69.15777942,34.51711181,5,FDH-009,Active,16,1:16,1,0
SP-0118,Optical_Splitter,Splitter_FDH-009_6,69.15648751,34.51694142,5,FDH-009,Active,16,1:16,1,0
SP-0119,Optical_Splitter,Splitter_FDH-009_7,69.15637585,34.51568957,5,FDH-009,Active,16,1:16,1,0
SP-0120,Optical_Splitter,Splitter_FDH-009_8,69.15575798,34.51483048,5,FDH-009,Active,16,1:16,1,0
SP-0121,Optical_Splitter,Splitter_FDH-009_9,69.15565507,34.51365899,5,FDH-009,Active,16,1:16,1,0
SP-0122,Optical_Splitter,Splitter_FDH-009_10,69.1569863,34.51328245,5,FDH-009,Active,16,1:16,1,0
SP-0123,Optical_Splitter,Splitter_FDH-009_11,69.15777942,34.51254914,5,FDH-009,Active,16,1:16,1,0
SP-0124,Optical_Splitter,Splitter_FDH-009_12,69.15902554,34.51219817,5,FDH-009,Active,16,1:16,1,0
SP-0125,Optical_Splitter,Splitter_FDH-009_13,69.15972965,34.51328245,5,FDH-009,Active,16,1:16,1,0
SP-0126,Optical_Splitter,Splitter_FDH-009_14,69.1607005,34.51381519,5,FDH-009,Active,16,1:16,1,0
SP-0127,Optical_Splitter,Splitter_FDH-010_1,69.17112028,34.51335947,5,FDH-010,Active,16,1:16,1,0
SP-0128,Optical_Splitter,Splitter_FDH-010_2,69.1712628,34.51437475,5,FDH-010,Active,16,1:16,1,0
SP-0129,Optical_Splitter,Splitter_FDH-010_3,69.17079075,34.51547041,5,FDH-010,Active,16,1:16,1,0
SP-0130,Optical_Splitter,Splitter_FDH-010_4,69.16940983,34.51528982,5,FDH-010,Active,16,1:16,1,0
SP-0131,Optical_Splitter,Splitter_FDH-010_5,69.16834173,34.5156408,5,FDH-010,Active,16,1:16,1,0
SP-0132,Optical_Splitter,Splitter_FDH-010_6,69.16704981,34.51547041,5,FDH-010,Active,16,1:16,1,0
SP-0133,Optical_Splitter,Splitter_FDH-010_7,69.16693815,34.51421856,5,FDH-010,Active,16,1:16,1,0
SP-0134,Optical_Splitter,Splitter_FDH-010_8,69.16632028,34.51335947,5,FDH-010,Active,16,1:16,1,0
SP-0135,Optical_Splitter,Splitter_FDH-010_9,69.16621738,34.51218798,5,FDH-010,Active,16,1:16,1,0
SP-0136,Optical_Splitter,Splitter_FDH-010_10,69.1675486,34.51181144,5,FDH-010,Active,16,1:16,1,0
SP-0137,Optical_Splitter,Splitter_FDH-010_11,69.16834173,34.51107813,5,FDH-010,Active,16,1:16,1,0
SP-0138,Optical_Splitter,Splitter_FDH-010_12,69.16958785,34.51072716,5,FDH-010,Active,16,1:16,1,0
SP-0139,Optical_Splitter,Splitter_FDH-010_13,69.17029196,34.51181144,5,FDH-010,Active,16,1:16,1,0
SP-0140,Optical_Splitter,Splitter_FDH-010_14,69.1712628,34.51234418,5,FDH-010,Active,16,1:16,1,0
SP-0141,Optical_Splitter,Splitter_FDH-011_1,69.18610064,34.51746556,5,FDH-011,Active,16,1:16,1,0
SP-0142,Optical_Splitter,Splitter_FDH-011_2,69.18624316,34.51848084,5,FDH-011,Active,16,1:16,1,0
SP-0143,Optical_Splitter,Splitter_FDH-011_3,69.18577111,34.5195765,5,FDH-011,Active,16,1:16,1,0
SP-0144,Optical_Splitter,Splitter_FDH-011_4,69.18439018,34.51939591,5,FDH-011,Active,16,1:16,1,0
SP-0145,Optical_Splitter,Splitter_FDH-011_5,69.18332208,34.51974689,5,FDH-011,Active,16,1:16,1,0
SP-0146,Optical_Splitter,Splitter_FDH-011_6,69.18203017,34.5195765,5,FDH-011,Active,16,1:16,1,0
SP-0147,Optical_Splitter,Splitter_FDH-011_7,69.18191851,34.51832465,5,FDH-011,Active,16,1:16,1,0
SP-0148,Optical_Splitter,Splitter_FDH-011_8,69.18130064,34.51746556,5,FDH-011,Active,16,1:16,1,0
SP-0149,Optical_Splitter,Splitter_FDH-011_9,69.18119773,34.51629407,5,FDH-011,Active,16,1:16,1,0
SP-0150,Optical_Splitter,Splitter_FDH-011_10,69.18252896,34.51591753,5,FDH-011,Active,16,1:16,1,0
SP-0151,Optical_Splitter,Splitter_FDH-011_11,69.18332208,34.51518422,5,FDH-011,Active,16,1:16,1,0
SP-0152,Optical_Splitter,Splitter_FDH-011_12,69.1845682,34.51483325,5,FDH-011,Active,16,1:16,1,0
SP-0153,Optical_Splitter,Splitter_FDH-011_13,69.18527232,34.51591753,5,FDH-011,Active,16,1:16,1,0
SP-0154,Optical_Splitter,Splitter_FDH-011_14,69.18624316,34.51645027,5,FDH-011,Active,16,1:16,1,0
SP-0155,Optical_Splitter,Splitter_FDH-012_1,69.18119081,34.52554954,5,FDH-012,Active,16,1:16,1,0
SP-0156,Optical_Splitter,Splitter_FDH-012_2,69.18133333,34.52656482,5,FDH-012,Active,16,1:16,1,0
SP-0157,Optical_Splitter,Splitter_FDH-012_3,69.18086128,34.52766048,5,FDH-012,Active,16,1:16,1,0
SP-0158,Optical_Splitter,Splitter_FDH-012_4,69.17948035,34.52747989,5,FDH-012,Active,16,1:16,1,0
SP-0159,Optical_Splitter,Splitter_FDH-012_5,69.17841225,34.52783087,5,FDH-012,Active,16,1:16,1,0
SP-0160,Optical_Splitter,Splitter_FDH-012_6,69.17712034,34.52766048,5,FDH-012,Active,16,1:16,1,0
SP-0161,Optical_Splitter,Splitter_FDH-012_7,69.17700868,34.52640863,5,FDH-012,Active,16,1:16,1,0
SP-0162,Optical_Splitter,Splitter_FDH-012_8,69.17639081,34.52554954,5,FDH-012,Active,16,1:16,1,0
SP-0163,Optical_Splitter,Splitter_FDH-012_9,69.1762879,34.52437805,5,FDH-012,Active,16,1:16,1,0
SP-0164,Optical_Splitter,Splitter_FDH-012_10,69.17761913,34.52400151,5,FDH-012,Active,16,1:16,1,0
SP-0165,Optical_Splitter,Splitter_FDH-012_11,69.17841225,34.52326821,5,FDH-012,Active,16,1:16,1,0
SP-0166,Optical_Splitter,Splitter_FDH-012_12,69.17965837,34.52291723,5,FDH-012,Active,16,1:16,1,0
SP-0167,Optical_Splitter,Splitter_FDH-012_13,69.18036249,34.52400151,5,FDH-012,Active,16,1:16,1,0
SP-0168,Optical_Splitter,Splitter_FDH-012_14,69.18133333,34.52453425,5,FDH-012,Active,16,1:16,1,0
SP-0169,Optical_Splitter,Splitter_FDH-013_1,69.1716285,34.5214625,5,FDH-013,Active,16,1:16,1,0
SP-0170,Optical_Splitter,Splitter_FDH-013_2,69.17177102,34.52247778,5,FDH-013,Active,16,1:16,1,0
SP-0171,Optical_Splitter,Splitter_FDH-013_3,69.17129897,34.52357344,5,FDH-013,Active,16,1:16,1,0
SP-0172,Optical_Splitter,Splitter_FDH-013_4,69.16991805,34.52339285,5,FDH-013,Active,16,1:16,1,0
SP-0173,Optical_Splitter,Splitter_FDH-013_5,69.16884995,34.52374383,5,FDH-013,Active,16,1:16,1,0
SP-0174,Optical_Splitter,Splitter_FDH-013_6,69.16755803,34.52357344,5,FDH-013,Active,16,1:16,1,0
SP-0175,Optical_Splitter,Splitter_FDH-013_7,69.16744637,34.52232159,5,FDH-013,Active,16,1:16,1,0
SP-0176,Optical_Splitter,Splitter_FDH-013_8,69.1668285,34.5214625,5,FDH-013,Active,16,1:16,1,0
SP-0177,Optical_Splitter,Splitter_FDH-013_9,69.1667256,34.52029101,5,FDH-013,Active,16,1:16,1,0
SP-0178,Optical_Splitter,Splitter_FDH-013_10,69.16805682,34.51991447,5,FDH-013,Active,16,1:16,1,0
SP-0179,Optical_Splitter,Splitter_FDH-013_11,69.16884995,34.51918116,5,FDH-013,Active,16,1:16,1,0
SP-0180,Optical_Splitter,Splitter_FDH-013_12,69.17009606,34.51883019,5,FDH-013,Active,16,1:16,1,0
SP-0181,Optical_Splitter,Splitter_FDH-013_13,69.17080018,34.51991447,5,FDH-013,Active,16,1:16,1,0
SP-0182,Optical_Splitter,Splitter_FDH-013_14,69.17177102,34.52044721,5,FDH-013,Active,16,1:16,1,0
SP-0183,Optical_Splitter,Splitter_FDH-014_1,69.17001047,34.51246938,5,FDH-014,Active,16,1:16,1,0
SP-0184,Optical_Splitter,Splitter_FDH-014_2,69.17015299,34.51348467,5,FDH-014,Active,16,1:16,1,0
SP-0185,Optical_Splitter,Splitter_FDH-014_3,69.16968094,34.51458033,5,FDH-014,Active,16,1:16,1,0
SP-0186,Optical_Splitter,Splitter_FDH-014_4,69.16830001,34.51439974,5,FDH-014,Active,16,1:16,1,0
SP-0187,Optical_Splitter,Splitter_FDH-014_5,69.16723191,34.51475071,5,FDH-014,Active,16,1:16,1,0
SP-0188,Optical_Splitter,Splitter_FDH-014_6,69.16594,34.51458033,5,FDH-014,Active,16,1:16,1,0
SP-0189,Optical_Splitter,Splitter_FDH-014_7,69.16582834,34.51332847,5,FDH-014,Active,16,1:16,1,0
SP-0190,Optical_Splitter,Splitter_FDH-014_8,69.16521047,34.51246938,5,FDH-014,Active,16,1:16,1,0
SP-0191,Optical_Splitter,Splitter_FDH-014_9,69.16510756,34.5112979,5,FDH-014,Active,16,1:16,1,0
SP-0192,Optical_Splitter,Splitter_FDH-014_10,69.16643879,34.51092136,5,FDH-014,Active,16,1:16,1,0
SP-0193,Optical_Splitter,Splitter_FDH-014_11,69.16723191,34.51018805,5,FDH-014,Active,16,1:16,1,0
SP-0194,Optical_Splitter,Splitter_FDH-014_12,69.16847803,34.50983708,5,FDH-014,Active,16,1:16,1,0
SP-0195,Optical_Splitter,Splitter_FDH-014_13,69.16918215,34.51092136,5,FDH-014,Active,16,1:16,1,0
SP-0196,Optical_Splitter,Splitter_FDH-014_14,69.17015299,34.51145409,5,FDH-014,Active,16,1:16,1,0
SP-0197,Optical_Splitter,Splitter_FDH-015_1,69.18057277,34.51099837,5,FDH-015,Active,16,1:16,1,0
SP-0198,Optical_Splitter,Splitter_FDH-015_2,69.18071529,34.51201366,5,FDH-015,Active,16,1:16,1,0
SP-0199,Optical_Splitter,Splitter_FDH-015_3,69.18024324,34.51310932,5,FDH-015,Active,16,1:16,1,0
SP-0200,Optical_Splitter,Splitter_FDH-015_4,69.17886232,34.51292873,5,FDH-015,Active,16,1:16,1,0
SP-0201,Optical_Splitter,Splitter_FDH-015_5,69.17779422,34.5132797,5,FDH-015,Active,16,1:16,1,0
SP-0202,Optical_Splitter,Splitter_FDH-015_6,69.1765023,34.51310932,5,FDH-015,Active,16,1:16,1,0
SP-0203,Optical_Splitter,Splitter_FDH-015_7,69.17639064,34.51185746,5,FDH-015,Active,16,1:16,1,0
SP-0204,Optical_Splitter,Splitter_FDH-015_8,69.17577277,34.51099837,5,FDH-015,Active,16,1:16,1,0
SP-0205,Optical_Splitter,Splitter_FDH-015_9,69.17566987,34.50982689,5,FDH-015,Active,16,1:16,1,0
SP-0206,Optical_Splitter,Splitter_FDH-015_10,69.1770011,34.50945035,5,FDH-015,Active,16,1:16,1,0
SP-0207,Optical_Splitter,Splitter_FDH-015_11,69.17779422,34.50871704,5,FDH-015,Active,16,1:16,1,0
SP-0208,Optical_Splitter,Splitter_FDH-015_12,69.17904034,34.50836607,5,FDH-015,Active,16,1:16,1,0
SP-0209,Optical_Splitter,Splitter_FDH-015_13,69.17974445,34.50945035,5,FDH-015,Active,16,1:16,1,0
SP-0210,Optical_Splitter,Splitter_FDH-015_14,69.18071529,34.50998308,5,FDH-015,Active,16,1:16,1,0
SP-0211,Optical_Splitter,Splitter_FDH-016_1,69.1686666,34.54714089,5,FDH-016,Active,16,1:16,1,0
SP-0212,Optical_Splitter,Splitter_FDH-016_2,69.16880912,34.54815618,5,FDH-016,Active,16,1:16,1,0
SP-0213,Optical_Splitter,Splitter_FDH-016_3,69.16833707,34.54925184,5,FDH-016,Active,16,1:16,1,0
SP-0214,Optical_Splitter,Splitter_FDH-016_4,69.16695615,34.54907125,5,FDH-016,Active,16,1:16,1,0
SP-0215,Optical_Splitter,Splitter_FDH-016_5,69.16588805,34.54942222,5,FDH-016,Active,16,1:16,1,0
SP-0216,Optical_Splitter,Splitter_FDH-016_6,69.16459613,34.54925184,5,FDH-016,Active,16,1:16,1,0
SP-0217,Optical_Splitter,Splitter_FDH-016_7,69.16448447,34.54799998,5,FDH-016,Active,16,1:16,1,0
SP-0218,Optical_Splitter,Splitter_FDH-016_8,69.1638666,34.54714089,5,FDH-016,Active,16,1:16,1,0
SP-0219,Optical_Splitter,Splitter_FDH-016_9,69.1637637,34.5459694,5,FDH-016,Active,16,1:16,1,0
SP-0220,Optical_Splitter,Splitter_FDH-016_10,69.16509492,34.54559286,5,FDH-016,Active,16,1:16,1,0
SP-0221,Optical_Splitter,Splitter_FDH-016_11,69.16588805,34.54485956,5,FDH-016,Active,16,1:16,1,0
SP-0222,Optical_Splitter,Splitter_FDH-016_12,69.16713416,34.54450858,5,FDH-016,Active,16,1:16,1,0
SP-0223,Optical_Splitter,Splitter_FDH-016_13,69.16783828,34.54559286,5,FDH-016,Active,16,1:16,1,0
SP-0224,Optical_Splitter,Splitter_FDH-016_14,69.16880912,34.5461256,5,FDH-016,Active,16,1:16,1,0
SP-0225,Optical_Splitter,Splitter_FDH-017_1,69.16375677,34.55522487,5,FDH-017,Active,16,1:16,1,0
SP-0226,Optical_Splitter,Splitter_FDH-017_2,69.16389929,34.55624016,5,FDH-017,Active,16,1:16,1,0
SP-0227,Optical_Splitter,Splitter_FDH-017_3,69.16342724,34.55733582,5,FDH-017,Active,16,1:16,1,0
SP-0228,Optical_Splitter,Splitter_FDH-017_4,69.16204632,34.55715523,5,FDH-017,Active,16,1:16,1,0
SP-0229,Optical_Splitter,Splitter_FDH-017_5,69.16097822,34.5575062,5,FDH-017,Active,16,1:16,1,0
SP-0230,Optical_Splitter,Splitter_FDH-017_6,69.1596863,34.55733582,5,FDH-017,Active,16,1:16,1,0
SP-0231,Optical_Splitter,Splitter_FDH-017_7,69.15957464,34.55608396,5,FDH-017,Active,16,1:16,1,0
SP-0232,Optical_Splitter,Splitter_FDH-017_8,69.15895677,34.55522487,5,FDH-017,Active,16,1:16,1,0
SP-0233,Optical_Splitter,Splitter_FDH-017_9,69.15885387,34.55405338,5,FDH-017,Active,16,1:16,1,0
SP-0234,Optical_Splitter,Splitter_FDH-017_10,69.16018509,34.55367684,5,FDH-017,Active,16,1:16,1,0
SP-0235,Optical_Splitter,Splitter_FDH-017_11,69.16097822,34.55294354,5,FDH-017,Active,16,1:16,1,0
SP-0236,Optical_Splitter,Splitter_FDH-017_12,69.16222433,34.55259257,5,FDH-017,Active,16,1:16,1,0
SP-0237,Optical_Splitter,Splitter_FDH-017_13,69.16292845,34.55367684,5,FDH-017,Active,16,1:16,1,0
SP-0238,Optical_Splitter,Splitter_FDH-017_14,69.16389929,34.55420958,5,FDH-017,Active,16,1:16,1,0
SP-0239,Optical_Splitter,Splitter_FDH-018_1,69.15419447,34.55113783,5,FDH-018,Active,16,1:16,1,0
SP-0240,Optical_Splitter,Splitter_FDH-018_2,69.15433699,34.55215312,5,FDH-018,Active,16,1:16,1,0
SP-0241,Optical_Splitter,Splitter_FDH-018_3,69.15386494,34.55324877,5,FDH-018,Active,16,1:16,1,0
SP-0242,Optical_Splitter,Splitter_FDH-018_4,69.15248401,34.55306819,5,FDH-018,Active,16,1:16,1,0
SP-0243,Optical_Splitter,Splitter_FDH-018_5,69.15141591,34.55341916,5,FDH-018,Active,16,1:16,1,0
SP-0244,Optical_Splitter,Splitter_FDH-018_6,69.150124,34.55324877,5,FDH-018,Active,16,1:16,1,0
SP-0245,Optical_Splitter,Splitter_FDH-018_7,69.15001233,34.55199692,5,FDH-018,Active,16,1:16,1,0
SP-0246,Optical_Splitter,Splitter_FDH-018_8,69.14939447,34.55113783,5,FDH-018,Active,16,1:16,1,0
SP-0247,Optical_Splitter,Splitter_FDH-018_9,69.14929156,34.54996634,5,FDH-018,Active,16,1:16,1,0
SP-0248,Optical_Splitter,Splitter_FDH-018_10,69.15062279,34.5495898,5,FDH-018,Active,16,1:16,1,0
SP-0249,Optical_Splitter,Splitter_FDH-018_11,69.15141591,34.5488565,5,FDH-018,Active,16,1:16,1,0
SP-0250,Optical_Splitter,Splitter_FDH-018_12,69.15266203,34.54850552,5,FDH-018,Active,16,1:16,1,0
SP-0251,Optical_Splitter,Splitter_FDH-018_13,69.15336614,34.5495898,5,FDH-018,Active,16,1:16,1,0
